Measure,Year,SA3_MAIN11,SA2_NAME11,Estimates_resident_population
Estimated Resident Population,2003,40701,Fleurieu - Kangaroo Island,39223
Estimated Resident Population,2004,40701,Fleurieu - Kangaroo Island,40375
Estimated Resident Population,2005,40701,Fleurieu - Kangaroo Island,41334
Estimated Resident Population,2006,40701,Fleurieu - Kangaroo Island,42152
Estimated Resident Population,2007,40701,Fleurieu - Kangaroo Island,43295
Estimated Resident Population,2008,40701,Fleurieu - Kangaroo Island,44463
Estimated Resident Population,2009,40701,Fleurieu - Kangaroo Island,45454
Estimated Resident Population,2010,40701,Fleurieu - Kangaroo Island,46544
Estimated Resident Population,2011,40701,Fleurieu - Kangaroo Island,47274
Estimated Resident Population,2012,40701,Fleurieu - Kangaroo Island,48238
Estimated Resident Population,2013,40701,Fleurieu - Kangaroo Island,49133
Estimated Resident Population,2014,40701,Fleurieu - Kangaroo Island,50092
Estimated Resident Population,2015,40701,Fleurieu - Kangaroo Island,51002
Estimated Resident Population,2016,40701,Fleurieu - Kangaroo Island,51719
Estimated Resident Population,1991,40702,Limestone Coast,62855
Estimated Resident Population,1992,40702,Limestone Coast,63134
Estimated Resident Population,1993,40702,Limestone Coast,63163
Estimated Resident Population,1994,40702,Limestone Coast,63186
Estimated Resident Population,1995,40702,Limestone Coast,62776
Estimated Resident Population,1996,40702,Limestone Coast,62592
Estimated Resident Population,1997,40702,Limestone Coast,62590
Estimated Resident Population,1998,40702,Limestone Coast,62447
Estimated Resident Population,1999,40702,Limestone Coast,62520
Estimated Resident Population,2000,40702,Limestone Coast,62328
Estimated Resident Population,2001,40702,Limestone Coast,62332
Estimated Resident Population,2002,40702,Limestone Coast,62698
Estimated Resident Population,2003,40702,Limestone Coast,63019
Estimated Resident Population,2004,40702,Limestone Coast,63096
Estimated Resident Population,2005,40702,Limestone Coast,63544
Estimated Resident Population,2006,40702,Limestone Coast,63630
Estimated Resident Population,2007,40702,Limestone Coast,63886
Estimated Resident Population,2008,40702,Limestone Coast,64069
Estimated Resident Population,2009,40702,Limestone Coast,64224
Estimated Resident Population,2010,40702,Limestone Coast,64542
Estimated Resident Population,2011,40702,Limestone Coast,64375
Estimated Resident Population,2012,40702,Limestone Coast,64975
Estimated Resident Population,2013,40702,Limestone Coast,65475
Estimated Resident Population,2014,40702,Limestone Coast,66067
Estimated Resident Population,2015,40702,Limestone Coast,66472
Estimated Resident Population,2016,40702,Limestone Coast,66683
Estimated Resident Population,1991,40703,Murray and Mallee,67828
Estimated Resident Population,1992,40703,Murray and Mallee,68282
Estimated Resident Population,1993,40703,Murray and Mallee,68165
Estimated Resident Population,1994,40703,Murray and Mallee,68286
Estimated Resident Population,1995,40703,Murray and Mallee,68203
Estimated Resident Population,1996,40703,Murray and Mallee,68017
Estimated Resident Population,1997,40703,Murray and Mallee,68014
Estimated Resident Population,1998,40703,Murray and Mallee,68061
Estimated Resident Population,1999,40703,Murray and Mallee,68064
Estimated Resident Population,2000,40703,Murray and Mallee,68113
Estimated Resident Population,2001,40703,Murray and Mallee,68229
Estimated Resident Population,2002,40703,Murray and Mallee,68378
Estimated Resident Population,2003,40703,Murray and Mallee,68256
Estimated Resident Population,2004,40703,Murray and Mallee,68236
Estimated Resident Population,2005,40703,Murray and Mallee,68394
Estimated Resident Population,2006,40703,Murray and Mallee,68510
Estimated Resident Population,2007,40703,Murray and Mallee,68706
Estimated Resident Population,2008,40703,Murray and Mallee,68859
Estimated Resident Population,2009,40703,Murray and Mallee,68895
Estimated Resident Population,2010,40703,Murray and Mallee,68828
Estimated Resident Population,2011,40703,Murray and Mallee,68883
Estimated Resident Population,2012,40703,Murray and Mallee,69383
Estimated Resident Population,2013,40703,Murray and Mallee,69895
Estimated Resident Population,2014,40703,Murray and Mallee,70501
Estimated Resident Population,2015,40703,Murray and Mallee,70975
Estimated Resident Population,2016,40703,Murray and Mallee,71365
Estimated Resident Population,1991,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,1992,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,1993,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,1994,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,1995,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,1996,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,1997,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,1998,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,1999,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2000,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2001,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2002,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2003,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2004,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2005,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2006,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2007,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2008,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2009,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2010,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2011,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2012,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2013,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2014,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2015,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,2016,49797,Migratory - Offshore - Shipping (SA),0
Estimated Resident Population,1991,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,1992,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,1993,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,1994,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,1995,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,1996,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,1997,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,1998,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,1999,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2000,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2001,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2002,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2003,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2004,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2005,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2006,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2007,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2008,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2009,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2010,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2011,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2012,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2013,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2014,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2015,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,2016,49999,Special Purpose Codes SA3 (SA),0
Estimated Resident Population,1991,50101,Augusta - Margaret River - Busselton,20754
Estimated Resident Population,1992,50101,Augusta - Margaret River - Busselton,21611
Estimated Resident Population,1993,50101,Augusta - Margaret River - Busselton,22410
Estimated Resident Population,1994,50101,Augusta - Margaret River - Busselton,23620
Estimated Resident Population,1995,50101,Augusta - Margaret River - Busselton,25113
Estimated Resident Population,1996,50101,Augusta - Margaret River - Busselton,26462
Estimated Resident Population,1997,50101,Augusta - Margaret River - Busselton,27814
Estimated Resident Population,1998,50101,Augusta - Margaret River - Busselton,29289
Estimated Resident Population,1999,50101,Augusta - Margaret River - Busselton,30700
Estimated Resident Population,2000,50101,Augusta - Margaret River - Busselton,32053
Estimated Resident Population,2001,50101,Augusta - Margaret River - Busselton,33362
Estimated Resident Population,2002,50101,Augusta - Margaret River - Busselton,34236
Estimated Resident Population,2003,50101,Augusta - Margaret River - Busselton,34854
Estimated Resident Population,2004,50101,Augusta - Margaret River - Busselton,35486
Estimated Resident Population,2005,50101,Augusta - Margaret River - Busselton,36881
Estimated Resident Population,2006,50101,Augusta - Margaret River - Busselton,37716
Estimated Resident Population,2007,50101,Augusta - Margaret River - Busselton,38339
Estimated Resident Population,2008,50101,Augusta - Margaret River - Busselton,39842
Estimated Resident Population,2009,50101,Augusta - Margaret River - Busselton,41283
Estimated Resident Population,2010,50101,Augusta - Margaret River - Busselton,42562
Estimated Resident Population,2011,50101,Augusta - Margaret River - Busselton,43703
Estimated Resident Population,2012,50101,Augusta - Margaret River - Busselton,45980
Estimated Resident Population,2013,50101,Augusta - Margaret River - Busselton,48116
Estimated Resident Population,2014,50101,Augusta - Margaret River - Busselton,49779
Estimated Resident Population,2015,50101,Augusta - Margaret River - Busselton,51128
Estimated Resident Population,2016,50101,Augusta - Margaret River - Busselton,52283
Estimated Resident Population,1991,50102,Bunbury,64220
Estimated Resident Population,1992,50102,Bunbury,64574
Estimated Resident Population,1993,50102,Bunbury,65578
Estimated Resident Population,1994,50102,Bunbury,66387
Estimated Resident Population,1995,50102,Bunbury,67266
Estimated Resident Population,1996,50102,Bunbury,68763
Estimated Resident Population,1997,50102,Bunbury,70378
Estimated Resident Population,1998,50102,Bunbury,72147
Estimated Resident Population,1999,50102,Bunbury,74276
Estimated Resident Population,2000,50102,Bunbury,76449
Estimated Resident Population,2001,50102,Bunbury,77974
Estimated Resident Population,2002,50102,Bunbury,78347
Estimated Resident Population,2003,50102,Bunbury,78892
Estimated Resident Population,2004,50102,Bunbury,80421
Estimated Resident Population,2005,50102,Bunbury,83255
Estimated Resident Population,2006,50102,Bunbury,86076
Estimated Resident Population,2007,50102,Bunbury,87158
Estimated Resident Population,2008,50102,Bunbury,89892
Estimated Resident Population,2009,50102,Bunbury,92896
Estimated Resident Population,2010,50102,Bunbury,95168
Estimated Resident Population,2011,50102,Bunbury,97480
Estimated Resident Population,2012,50102,Bunbury,100289
Estimated Resident Population,2013,50102,Bunbury,102843
Estimated Resident Population,2014,50102,Bunbury,104147
Estimated Resident Population,2015,50102,Bunbury,104890
Estimated Resident Population,2016,50102,Bunbury,104838
Estimated Resident Population,1991,50103,Manjimup,21395
Estimated Resident Population,1992,50103,Manjimup,21385
Estimated Resident Population,1993,50103,Manjimup,21410
Estimated Resident Population,1994,50103,Manjimup,21303
Estimated Resident Population,1995,50103,Manjimup,21406
Estimated Resident Population,1996,50103,Manjimup,21654
Estimated Resident Population,1997,50103,Manjimup,21774
Estimated Resident Population,1998,50103,Manjimup,21788
Estimated Resident Population,1999,50103,Manjimup,22049
Estimated Resident Population,2000,50103,Manjimup,22083
Estimated Resident Population,2001,50103,Manjimup,22138
Estimated Resident Population,2002,50103,Manjimup,22079
Estimated Resident Population,2003,50103,Manjimup,21768
Estimated Resident Population,2004,50103,Manjimup,21531
Estimated Resident Population,2005,50103,Manjimup,21587
